fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Lasso,45,12,10,-0.3882,6.7737,7.8348,-0.5067,-0.8221,-0.4806
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ElasticNet,45,12,10,-0.2434,6.0436,6.7988,-0.4584,-0.3721,-0.3534
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,SVR,45,12,10,-0.4905,6.9425,8.2471,-0.6241,-1.019,-0.5654
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,KNN,45,12,10,-0.3683,6.8571,7.7169,-0.4416,-0.7677,-0.3781
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,RF,45,12,10,-0.3144,6.2475,7.409,-0.4627,-0.6295,-0.2403
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ET,45,12,10,-0.303,6.0433,7.1161,-0.5379,-0.5032,-0.4594
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,GB,45,12,10,-0.4407,7.3235,7.88,-0.5339,-0.8433,-0.5583
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,XGB,45,12,10,-0.3824,7.256,7.8989,-0.4398,-0.8521,-0.4276
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,MLP,45,12,10,-0.4895,7.6478,9.7296,-0.5272,-1.8101,-0.4629
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,LGBM,45,12,10,-0.2356,6.2978,7.2337,-0.3377,-0.5533,-0.3333
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,CatBoost,45,12,10,-0.3323,6.4119,7.4443,-0.4291,-0.645,-0.2898
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Ridge,46,11,10,-0.1565,6.3421,7.7615,-0.2433,-0.4738,-0.1959
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Lasso,46,11,10,-0.0953,6.1044,7.0556,-0.2375,-0.2179,-0.2232
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ElasticNet,46,11,10,-0.0943,6.0822,7.1296,-0.1894,-0.2435,-0.1959
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,SVR,46,11,10,-0.0992,6.1497,7.5169,-0.1521,-0.3823,-0.2506
